event_date,age,gender,event_state
11/10/2020,55,female,IL
11/11/2020,27,male,IL
11/14/2020,61,male,IL
11/16/2020,65,female,IL
11/17/2020,76,female,IL
11/20/2020,65,female,IL
11/20/2020,64,female,IL
11/20/2020,50,female,IL
11/22/2020,64,male,IL
11/22/2020,57,,IL
11/25/2020,68,male,IL
11/25/2020,35,male,IL
11/27/2020,68,female,IL
11/28/2020,60,female,IL
12/01/2020,61,male,IL
12/01/2020,99,female,IL
12/02/2020,51,female,IL
12/04/2020,49,male,IL
12/05/2020,67,male,IL
12/08/2020,58,male,IL
12/08/2020,69,female,IL
12/10/2020,65,male,IL
12/12/2020,62,female,IL
12/13/2020,35,male,IL
12/14/2020,67,male,IL
12/20/2020,46,female,IL
12/23/2020,63,female,IL
12/26/2020,50,male,IL
01/27/2020,58,male,IN
01/27/2020,58,male,IN
01/27/2020,30,male,IN
01/28/2020,49,male,IN
02/04/2020,35,male,IN
02/27/2020,28,male,IN
03/04/2020,59,male,IN
03/05/2020,32,male,IN
03/10/2020,61,male,IN
03/17/2020,50,male,IN
03/24/2020,51,male,IN
04/01/2020,71,male,IN
04/08/2020,46,male,IN
04/12/2020,41,male,IN
04/13/2020,66,female,IN
04/13/2020,46,female,IN
04/18/2020,57,male,IN
04/25/2020,67,male,IN
04/26/2020,56,female,IN
04/27/2020,56,female,IN
05/01/2020,65,female,IN
05/15/2020,26,male,IN
05/19/2020,54,male,IN
05/19/2020,67,male,IN
05/21/2020,38,male,IN
05/21/2020,62,male,IN
05/26/2020,61,male,IN
05/26/2020,68,female,IN
05/31/2020,48,male,IN
06/01/2020,36,male,IN
06/04/2020,31,male,IN
06/16/2020,59,male,IN
07/02/2020,61,male,IN
07/07/2020,26,male,IN
07/07/2020,16,female,IN
07/08/2020,34,male,IN
07/21/2020,72,male,IN
07/25/2020,23,male,IN
07/27/2020,14,male,IN
08/05/2020,45,male,IN
08/07/2020,53,female,IN
08/13/2020,77,female,IN
08/13/2020,40,female,IN
08/13/2020,66,female,IN
08/14/2020,65,female,IN
08/17/2020,41,male,IN
08/18/2020,55,male,IN
08/19/2020,55,male,IN
08/25/2020,48,male,IN
08/25/2020,21,male,IN
08/25/2020,43,male,IN
08/25/2020,63,male,IN
08/28/2020,34,male,IN
09/08/2020,21,male,IN
09/11/2020,57,male,IN
10/03/2020,61,female,IN
10/21/2020,46,male,IN
11/02/2020,53,male,IN
11/05/2020,53,male,IN
11/07/2020,51,female,IN
11/15/2020,56,male,IN
11/24/2020,48,male,IN
12/01/2020,47,female,IN
12/01/2020,25,male,IN
12/04/2020,51,male,IN
12/09/2020,70,female,IN
12/11/2020,45,male,IN
12/22/2020,59,female,IN
12/22/2020,39,male,IN
12/30/2020,57,male,IN
01/11/2021,47,male,IN
02/17/2020,48,male,KS
03/23/2020,30,male,KS
04/09/2020,51,male,KS
04/28/2020,,male,KS
04/30/2020,30,male,KS
04/30/2020,30,male,KS
05/07/2020,,female,KS
05/10/2020,,male,KS
05/14/2020,48,male,KS
05/14/2020,54,male,KS
05/14/2020,53,male,KS
05/14/2020,55,male,KS
05/15/2020,54,male,KS
05/16/2020,30,male,KS
08/20/2020,49,male,KS
08/28/2020,58,male,KS
09/09/2020,40,male,KS
10/03/2020,52,male,KS
11/14/2020,77,male,KS
11/24/2020,65,male,KS
12/06/2020,63,female,KS
12/07/2020,30,male,KS
12/28/2020,52,female,KS
01/23/2020,40,male,KY
02/01/2020,46,male,KY
03/02/2020,49,male,KY
03/17/2020,44,male,KY
03/23/2020,30,female,KY
04/06/2020,56,female,KY
04/06/2020,55,male,KY
04/08/2020,33,male,KY
04/14/2020,50,female,KY
04/28/2020,35,male,KY
04/30/2020,58,female,KY
05/14/2020,67,male,KY
05/17/2020,33,male,KY
05/19/2020,60,female,KY
05/20/2020,33,male,KY
05/21/2020,51,male,KY
06/04/2020,53,female,KY
06/17/2020,58,male,KY
07/01/2020,57,female,KY
07/03/2020,51,female,KY
07/09/2020,41,male,KY
07/14/2020,61,male,KY
07/16/2020,64,male,KY
07/19/2020,46,male,KY
07/25/2020,38,male,KY
08/04/2020,41,male,KY
08/12/2020,57,male,KY
08/14/2020,63,male,KY
08/17/2020,43,male,KY
08/18/2020,67,male,KY
08/18/2020,65,female,KY
08/20/2020,50,male,KY
08/23/2020,38,male,KY
08/28/2020,61,male,KY
09/13/2020,32,male,KY
09/22/2020,52,male,KY
09/28/2020,30,male,KY
09/30/2020,56,male,KY
10/07/2020,61,male,KY
10/08/2020,67,male,KY
10/09/2020,81,female,KY
10/12/2020,63,male,KY
10/20/2020,67,male,KY
10/22/2020,30,male,KY
10/23/2020,52,male,KY
10/23/2020,52,male,KY
10/27/2020,62,male,KY
10/27/2020,54,male,KY
10/30/2020,54,female,KY
11/04/2020,31,male,KY
11/09/2020,55,male,KY
11/10/2020,56,female,KY
11/18/2020,28,male,KY
11/18/2020,58,male,KY
11/19/2020,38,male,KY
11/19/2020,49,male,KY
11/20/2020,67,male,KY
11/24/2020,64,male,KY
11/26/2020,70,female,KY
11/30/2020,72,male,KY
11/30/2020,72,male,KY
12/05/2020,57,male,KY
12/09/2020,50,male,KY
12/10/2020,73,male,KY
12/15/2020,52,male,KY
12/17/2020,54,male,KY
12/28/2020,64,male,KY
01/02/2021,55,male,KY
01/05/2021,66,female,KY
01/08/2021,67,female,KY
01/10/2021,67,male,KY
01/13/2021,65,male,KY
01/15/2021,59,female,KY
01/21/2020,45,male,LA
01/25/2020,53,male,LA
02/02/2020,63,male,LA
03/08/2020,63,male,LA
03/09/2020,57,male,LA
03/29/2020,30,male,LA
04/06/2020,64,male,LA
04/14/2020,37,female,LA
04/16/2020,49,male,LA
04/19/2020,66,female,LA
04/25/2020,45,female,LA
04/27/2020,67,female,LA
04/27/2020,57,female,LA
05/02/2020,52,male,LA
05/16/2020,59,male,LA
06/05/2020,25,male,LA
06/26/2020,38,male,LA
08/12/2020,50,male,LA
08/13/2020,64,male,LA
08/14/2020,19,male,LA
08/21/2020,45,male,LA
08/22/2020,68,female,LA
08/25/2020,46,male,LA
08/28/2020,69,male,LA
09/11/2020,56,female,LA
10/05/2020,33,male,LA
10/30/2020,65,male,LA
11/23/2020,32,male,LA
12/03/2020,63,male,LA
12/18/2020,28,male,LA
12/29/2020,56,male,LA
09/17/2020,22,male,LA, TX
01/31/2020,55,male,MA
01/31/2020,38,male,MA
04/08/2020,58,female,MA
04/10/2020,59,female,MA
04/11/2020,42,male,MA
04/11/2020,54,female,MA
04/16/2020,46,female,MA
04/16/2020,60,female,MA
04/16/2020,61,male,MA
04/16/2020,59,female,MA
04/20/2020,60,male,MA
04/27/2020,69,female,MA
04/27/2020,54,female,MA
04/29/2020,47,female,MA
05/03/2020,64,male,MA
05/03/2020,69,female,MA
05/04/2020,60,male,MA
05/06/2020,74,female,MA
05/08/2020,62,female,MA
05/11/2020,62,female,MA
05/12/2020,53,male,MA
05/12/2020,59,male,MA
05/13/2020,83,female,MA
05/14/2020,55,male,MA
05/15/2020,58,female,MA
05/20/2020,61,male,MA
05/23/2020,60,female,MA
05/27/2020,60,female,MA
05/27/2020,60,female,MA
05/30/2020,63,female,MA
06/07/2020,99,male,MA
06/08/2020,55,female,MA
06/10/2020,62,female,MA
06/28/2020,63,female,MA
07/30/2020,64,male,MA
08/07/2020,69,male,MA
09/02/2020,59,male,MA
10/07/2020,71,male,MA
10/12/2020,69,female,MA
10/29/2020,54,male,MA
12/17/2020,41,male,MA
01/15/2020,40,male,MD
01/28/2020,40,male,MD
02/13/2020,57,male,MD
02/17/2020,73,male,MD
03/21/2020,62,male,MD
04/01/2020,54,female,MD
04/10/2020,63,female,MD
04/17/2020,66,female,MD
04/18/2020,55,male,MD
04/20/2020,47,male,MD
04/26/2020,54,female,MD
04/26/2020,67,male,MD
05/07/2020,64,female,MD
05/12/2020,46,male,MD
05/14/2020,63,female,MD
06/01/2020,18,male,MD
06/01/2020,66,female,MD
06/02/2020,26,male,MD
06/26/2020,75,male,MD
07/16/2020,43,male,MD
07/25/2020,57,male,MD
08/05/2020,61,female,MD
08/25/2020,43,male,MD
09/10/2020,30,male,MD
10/01/2020,49,female,MD
10/22/2020,51,male,MD
11/05/2020,56,female,MD
01/22/2020,74,male,ME
06/01/2020,73,male,ME
08/26/2020,43,male,ME
10/12/2020,46,male,ME
10/28/2020,55,male,ME
11/13/2020,58,male,ME
01/05/2020,56,male,MI
01/23/2020,66,male,MI
02/09/2020,61,male,MI
02/13/2020,59,male,MI
03/06/2020,53,male,MI
03/13/2020,42,male,MI
03/13/2020,23,male,MI
03/18/2020,35,male,MI
03/19/2020,38,male,MI
03/27/2020,56,female,MI
03/28/2020,46,male,MI
03/28/2020,51,male,MI
03/29/2020,64,female,MI
03/30/2020,72,female,MI
03/31/2020,40,male,MI
04/01/2020,54,male,MI
04/02/2020,69,male,MI
04/04/2020,52,male,MI
04/06/2020,57,female,MI
04/09/2020,55,female,MI
04/09/2020,49,female,MI
04/10/2020,64,male,MI
04/10/2020,65,female,MI
04/12/2020,35,female,MI
04/13/2020,63,female,MI
04/13/2020,42,female,MI
04/20/2020,47,female,MI
04/30/2020,48,male,MI
05/03/2020,44,male,MI
05/03/2020,77,male,MI
05/06/2020,47,female,MI
05/06/2020,48,male,MI
05/13/2020,65,male,MI
05/15/2020,61,female,MI
05/19/2020,67,male,MI
06/03/2020,54,female,MI
06/04/2020,38,male,MI
06/04/2020,57,female,MI
06/29/2020,51,male,MI
07/03/2020,55,male,MI
07/06/2020,36,male,MI
07/07/2020,20,male,MI
07/15/2020,44,male,MI
07/19/2020,60,male,MI
07/20/2020,40,male,MI
07/28/2020,49,male,MI
08/19/2020,56,male,MI
09/02/2020,50,male,MI
09/03/2020,49,male,MI
09/21/2020,26,male,MI
09/24/2020,40,male,MI
10/01/2020,72,male,MI
10/12/2020,68,male,MI
10/17/2020,65,male,MI
10/22/2020,51,male,MI
10/25/2020,60,male,MI
10/28/2020,47,male,MI
11/01/2020,41,male,MI
11/02/2020,59,female,MI
11/07/2020,22,male,MI
11/07/2020,23,male,MI
11/07/2020,23,male,MI
11/10/2020,42,male,MI
11/16/2020,45,male,MI
11/19/2020,60,male,MI
12/15/2020,59,female,MI
12/15/2020,53,male,MI
12/20/2020,82,male,MI
12/27/2020,65,female,MI
12/30/2020,41,male,MI
01/08/2021,58,male,MI
01/09/2021,45,male,MI
01/19/2021,56,female,MI
03/26/2020,35,male,MN
04/25/2020,43,male,MN
04/27/2020,52,female,MN
05/03/2020,56,male,MN
05/04/2020,34,male,MN
05/18/2020,62,male,MN
05/19/2020,49,male,MN
05/27/2020,45,male,MN
06/01/2020,46,female,MN
06/02/2020,60,male,MN
06/14/2020,62,male,MN
06/18/2020,33,male,MN
06/20/2020,80,male,MN
06/22/2020,26,male,MN
06/24/2020,52,male,MN
06/26/2020,30,male,MN
06/30/2020,68,male,MN
07/08/2020,30,male,MN
07/10/2020,44,male,MN
07/23/2020,65,male,MN
08/01/2020,57,male,MN
08/10/2020,61,male,MN
08/22/2020,69,male,MN
08/26/2020,53,male,MN
09/01/2020,62,male,MN
09/14/2020,67,male,MN
10/16/2020,34,male,MN
11/02/2020,34,male,MN
11/18/2020,63,male,MN
12/18/2020,45,male,MN
01/28/2020,32,male,MO
02/07/2020,55,male,MO
02/10/2020,25,male,MO
04/02/2020,59,male,MO
04/09/2020,58,male,MO
04/14/2020,43,female,MO
04/14/2020,70,female,MO
04/21/2020,69,female,MO
04/21/2020,58,female,MO
05/06/2020,44,male,MO
05/06/2020,63,male,MO
05/11/2020,64,female,MO
05/15/2020,47,female,MO
05/22/2020,72,female,MO
06/02/2020,60,male,MO
06/23/2020,27,male,MO
06/23/2020,57,male,MO
06/24/2020,57,male,MO
06/27/2020,52,male,MO
06/28/2020,28,female,MO
07/02/2020,53,male,MO
07/09/2020,63,male,MO
07/11/2020,50,female,MO
07/12/2020,24,male,MO
07/19/2020,57,male,MO
09/04/2020,44,male,MO
09/09/2020,40,female,MO
09/21/2020,61,male,MO
09/23/2020,49,male,MO
09/24/2020,54,female,MO
10/02/2020,75,female,MO
10/05/2020,27,male,MO
10/16/2020,30,male,MO
10/29/2020,71,male,MO
10/31/2020,58,female,MO
11/04/2020,48,male,MO
11/10/2020,59,male,MO
11/11/2020,63,female,MO
11/13/2020,72,female,MO
11/15/2020,53,female,MO
11/16/2020,64,male,MO
11/24/2020,47,male,MO
11/30/2020,54,female,MO
12/07/2020,63,female,MO
12/10/2020,50,male,MO
12/16/2020,74,female,MO
12/20/2020,,male,MO
02/07/2020,59,male,MS
02/22/2020,30,male,MS
02/25/2020,31,male,MS
03/04/2020,45,female,MS
04/22/2020,53,male,MS
05/05/2020,61,female,MS
05/14/2020,50,female,MS
05/19/2020,36,male,MS
05/19/2020,19,male,MS
05/29/2020,45,male,MS
06/09/2020,48,male,MS
07/30/2020,46,male,MS
08/09/2020,63,male,MS
08/11/2020,41,male,MS
08/11/2020,50,male,MS
08/11/2020,72,female,MS
08/14/2020,30,male,MS
08/14/2020,30,male,MS
11/03/2020,55,male,MS
12/15/2020,31,male,MS
06/15/2020,74,male,MT
08/31/2020,51,male,MT
12/21/2020,31,male,MT
01/09/2020,51,male,NC
01/10/2020,29,male,NC
01/15/2020,43,male,NC
01/15/2020,70,male,NC
01/20/2020,62,male,NC
01/27/2020,47,male,NC
01/30/2020,35,male,NC
02/14/2020,27,male,NC
02/27/2020,21,male,NC
02/27/2020,20,male,NC
02/27/2020,22,male,NC
02/27/2020,32,male,NC
03/11/2020,62,male,NC
03/17/2020,56,male,NC
03/27/2020,44,female,NC
04/07/2020,53,male,NC
04/15/2020,45,female,NC
04/20/2020,37,male,NC
05/01/2020,65,male,NC
05/05/2020,37,male,NC
05/07/2020,57,female,NC
05/14/2020,53,female,NC
05/15/2020,46,male,NC
05/22/2020,42,male,NC
05/27/2020,26,male,NC
05/28/2020,44,female,NC
05/29/2020,55,male,NC
06/07/2020,48,female,NC
06/10/2020,66,male,NC
06/19/2020,32,male,NC
06/24/2020,34,male,NC
06/25/2020,45,male,NC
06/25/2020,62,female,NC
06/25/2020,34,male,NC
07/03/2020,59,male,NC
07/13/2020,39,male,NC
07/16/2020,34,male,NC
07/16/2020,45,male,NC
07/18/2020,25,male,NC
07/19/2020,68,female,NC
07/20/2020,55,male,NC
07/22/2020,72,male,NC
07/23/2020,67,male,NC
07/24/2020,62,male,NC
07/27/2020,55,male,NC
07/30/2020,27,male,NC
08/06/2020,23,male,NC
08/06/2020,55,female,NC
08/06/2020,79,male,NC
08/08/2020,59,male,NC
08/14/2020,54,male,NC
08/18/2020,53,male,NC
08/18/2020,42,male,NC
08/23/2020,45,male,NC
08/24/2020,42,male,NC
08/25/2020,32,male,NC
08/27/2020,56,male,NC
09/01/2020,64,male,NC
09/05/2020,29,male,NC
09/08/2020,50,male,NC
09/11/2020,66,male,NC
09/16/2020,51,male,NC
09/18/2020,56,female,NC
09/21/2020,48,male,NC
09/21/2020,44,male,NC
09/24/2020,61,female,NC
09/24/2020,47,male,NC
09/26/2020,51,male,NC
10/12/2020,61,male,NC
10/17/2020,51,male,NC
10/20/2020,26,female,NC
10/21/2020,49,male,NC
10/21/2020,30,male,NC
10/22/2020,64,male,NC
11/01/2020,18,male,NC
11/01/2020,68,female,NC
11/03/2020,34,male,NC
11/11/2020,66,male,NC
11/19/2020,52,male,NC
11/25/2020,80,male,NC
11/25/2020,57,male,NC
11/26/2020,62,female,NC
12/01/2020,47,male,NC
12/03/2020,60,male,NC
12/10/2020,64,female,NC
12/11/2020,25,male,NC
12/16/2020,25,male,NC
12/22/2020,79,male,NC
12/22/2020,60,male,NC
12/23/2020,68,male,NC
12/29/2020,49,male,NC
01/10/2021,58,female,NC
01/13/2021,37,male,NC
01/13/2021,51,female,NC
01/30/2020,91,male,ND
06/10/2020,56,female,ND
07/22/2020,66,male,ND
09/29/2020,46,male,ND
10/13/2020,33,male,ND
10/26/2020,36,male,ND
11/03/2020,33,female,ND
11/15/2020,59,male,ND
12/03/2020,50,male,ND
12/03/2020,62,male,ND
01/08/2020,49,male,NE
04/18/2020,64,male,NE
05/01/2020,60,female,NE
05/02/2020,49,male,NE
05/05/2020,63,male,NE
05/07/2020,28,male,NE
05/08/2020,61,male,NE
05/11/2020,39,male,NE
05/19/2020,43,male,NE
05/19/2020,56,male,NE
05/21/2020,66,male,NE
05/23/2020,66,male,NE
06/15/2020,39,male,NE
09/05/2020,69,male,NE
09/05/2020,20,male,NE
11/13/2020,32,male,NE
11/13/2020,61,male,NE
11/21/2020,22,male,NE
11/21/2020,28,male,NE
11/23/2020,65,female,NE
11/24/2020,57,female,NE
11/24/2020,43,male,NE
11/27/2020,63,female,NE
12/05/2020,64,female,NE
12/09/2020,65,female,NE
12/12/2020,33,male,NE
03/24/2020,61,male,NH
03/26/2020,74,male,NH
05/26/2020,50,male,NH
06/11/2020,68,female,NH
06/12/2020,67,male,NH
07/21/2020,48,male,NH
10/07/2020,25,male,NH
11/24/2020,34,male,NH
11/27/2020,66,female,NH
12/11/2020,43,male,NH
12/13/2020,64,male,NH
12/23/2020,72,female,NH
01/02/2020,61,male,NJ
01/17/2020,29,male,NJ
01/18/2020,33,male,NJ
01/20/2020,33,male,NJ
01/28/2020,36,male,NJ
02/04/2020,68,male,NJ
02/14/2020,64,male,NJ
02/24/2020,58,male,NJ
02/27/2020,34,male,NJ
03/04/2020,67,male,NJ
03/04/2020,37,male,NJ
03/07/2020,44,male,NJ
03/12/2020,66,male,NJ
03/18/2020,47,male,NJ
03/18/2020,49,male,NJ
03/19/2020,52,male,NJ
03/19/2020,64,female,NJ
03/20/2020,70,male,NJ
03/20/2020,50,male,NJ
03/21/2020,62,female,NJ
03/23/2020,50,female,NJ
03/23/2020,42,male,NJ
3/23/20,53,female,NJ
03/24/2020,65,female,NJ
03/24/2020,62,male,NJ
03/25/2020,49,female,NJ
03/26/2020,68,male,NJ
03/27/2020,60,male,NJ
03/27/2020,62,male,NJ
03/27/2020,41,male,NJ
03/29/2020,76,male,NJ
03/30/2020,62,male,NJ
03/31/2020,60,male,NJ
03/31/2020,57,male,NJ
03/31/2020,60,female,NJ
03/31/2020,68,female,NJ
03/31/2020,33,male,NJ
3/31/20,33,male,NJ
04/01/2020,56,male,NJ
04/02/2020,37,male,NJ
04/02/2020,48,male,NJ
04/02/2020,62,male,NJ
04/02/2020,59,male,NJ
04/03/2020,60,female,NJ
04/03/2020,59,male,NJ
04/04/2020,40,male,NJ
04/04/2020,60,female,NJ
04/04/2020,66,male,NJ
04/04/2020,56,female,NJ
04/04/2020,56,male,NJ
04/04/2020,60,female,NJ
04/04/2020,62,female,NJ
04/04/2020,60,female,NJ
04/05/2020,35,female,NJ
04/05/2020,1,female,NJ
04/05/2020,73,male,NJ
04/05/2020,72,female,NJ
04/05/2020,54,female,NJ
04/05/2020,56,male,NJ
04/05/2020,60,female,NJ
04/05/2020,53,female,NJ
04/05/2020,42,male,NJ
04/05/2020,56,male,NJ
04/06/2020,57,male,NJ
04/06/2020,60,female,NJ
04/07/2020,69,male,NJ
04/07/2020,24,male,NJ
04/07/2020,40,female,NJ
04/07/2020,999,male,NJ
04/07/2020,62,male,NJ
04/07/2020,24,male,NJ
04/07/2020,52,male,NJ
04/08/2020,71,female,NJ
04/08/2020,62,female,NJ
04/08/2020,73,male,NJ
04/09/2020,62,male,NJ
04/09/2020,63,male,NJ
04/09/2020,42,male,NJ
04/09/2020,62,female,NJ
04/09/2020,44,male,NJ
04/10/2020,72,male,NJ
04/10/2020,42,male,NJ
04/10/2020,63,female,NJ
04/10/2020,56,female,NJ
04/10/2020,56,male,NJ
04/11/2020,53,male,NJ
04/11/2020,55,male,NJ
04/11/2020,43,male,NJ
04/11/2020,65,male,NJ
04/12/2020,50,female,NJ
04/12/2020,50,male,NJ
04/12/2020,38,male,NJ
04/12/2020,38,male,NJ
04/12/2020,34,male,NJ
04/12/2020,54,female,NJ
04/12/2020,66,male,NJ
04/13/2020,47,male,NJ
04/13/2020,55,male,NJ
04/13/2020,52,male,NJ
04/13/2020,65,male,NJ
04/13/2020,66,female,NJ
4/13/20,53,female,NJ
4/13/20,67,male,NJ
4/13/20,64,male,NJ
4/13/20,61,male,NJ
04/14/2020,55,female,NJ
04/14/2020,70,male,NJ
4/14/20,70,male,NJ
04/15/2020,67,male,NJ
04/15/2020,63,male,NJ
04/15/2020,45,female,NJ
04/15/2020,71,female,NJ
04/15/2020,55,male,NJ
04/15/2020,57,male,NJ
4/15/20,44,male,NJ
04/16/2020,52,male,NJ
04/16/2020,56,female,NJ
04/16/2020,59,female,NJ
04/16/2020,62,male,NJ
04/16/2020,55,male,NJ
4/16/20,55,male,NJ
04/17/2020,47,male,NJ
04/17/2020,58,female,NJ
04/17/2020,64,female,NJ
04/17/2020,45,female,NJ
04/17/2020,64,female,NJ
04/17/2020,68,male,NJ
04/17/2020,64,female,NJ
04/17/2020,69,male,NJ
4/17/2020,69,male,NJ
4/17/20,47,male,NJ
4/17/20,74,male,NJ
04/18/2020,66,male,NJ
04/18/2020,60,male,NJ
04/18/2020,70,female,NJ
04/18/2020,30,male,NJ
04/18/2020,64,male,NJ
04/18/2020,30,male,NJ
4/18/20,43,male,NJ
04/19/2020,25,male,NJ
04/19/2020,65,female,NJ
04/19/2020,51,female,NJ
4/19/20,51,male,NJ
4/21/2020,65,male,NJ
04/22/2020,68,female,NJ
04/22/2020,56,female,NJ
04/22/2020,23,male,NJ
04/22/2020,46,male,NJ
4/22/20,61,male,NJ
4/23/20,47,female,NJ
04/24/2020,79,male,NJ
04/24/2020,66,female,NJ
04/24/2020,48,female,NJ
04/24/2020,53,male,NJ
04/24/2020,33,female,NJ
4/24/20,70,female,NJ
4/24/20,53,male,NJ
4/24/2020,33,female,NJ
04/25/2020,52,male,NJ
04/26/2020,41,female,NJ
04/27/2020,59,male,NJ
4/27/20,63,male,NJ
04/28/2020,45,female,NJ
04/28/2020,68,male,NJ
04/28/2020,64,male,NJ
04/29/2020,35,male,NJ
04/30/2020,56,male,NJ
04/30/2020,69,male,NJ
04/30/2020,44,male,NJ
04/30/2020,58,male,NJ
4/30/20,58,male,NJ
05/01/2020,53,female,NJ
05/02/2020,66,female,NJ
05/02/2020,60,male,NJ
05/02/2020,44,male,NJ
05/03/2020,46,male,NJ
05/03/2020,46,male,NJ
05/04/2020,53,male,NJ
05/04/2020,71,male,NJ
05/04/2020,66,male,NJ
05/05/2020,65,male,NJ
05/05/2020,66,male,NJ
05/05/2020,59,male,NJ
05/06/2020,63,male,NJ
05/06/2020,65,male,NJ
05/07/2020,79,male,NJ
05/07/2020,54,male,NJ
05/07/2020,79,male,NJ
05/08/2020,71,male,NJ
05/10/2020,50,male,NJ
05/10/2020,60,female,NJ
05/10/2020,1,male,NJ
05/10/2020,60,female,NJ
05/10/2020,53,male,NJ
05/10/2020,56,male,NJ
05/10/2020,53,male,NJ
05/10/2020,56,male,NJ
05/11/2020,45,male,NJ
05/11/2020,45,male,NJ
05/11/2020,61,female,NJ
05/13/2020,60,male,NJ
05/14/2020,40,female,NJ
05/15/2020,55,female,NJ
05/15/2020,56,female,NJ
5/17/20,70,male,NJ
05/18/2020,41,female,NJ
05/19/2020,70,male,NJ
05/20/2020,60,female,NJ
05/22/2020,30,male,NJ
05/23/2020,41,male,NJ
5/24/20,63,male,NJ
05/25/2020,71,female,NJ
05/26/2020,60,female,NJ
05/27/2020,63,female,NJ
05/27/2020,62,female,NJ
05/27/2020,50,female,NJ
05/28/2020,65,female,NJ
05/29/2020,60,female,NJ
05/29/2020,62,female,NJ
05/29/2020,62,female,NJ
5/29/20,62,female,NJ
05/31/2020,71,female,NJ
06/04/2020,36,male,NJ
06/06/2020,60,female,NJ
06/08/2020,69,female,NJ
06/09/2020,99,female,NJ
06/09/2020,65,female,NJ
06/09/2020,35,female,NJ
06/22/2020,50,male,NJ
06/24/2020,46,male,NJ
06/24/2020,69,male,NJ
06/29/2020,53,male,NJ
07/03/2020,57,male,NJ
07/03/2020,64,female,NJ
07/06/2020,66,male,NJ
07/09/2020,45,male,NJ
07/12/2020,50,female,NJ
07/13/2020,34,male,NJ
08/13/2020,58,male,NJ
08/14/2020,58,male,NJ
08/24/2020,71,male,NJ
08/28/2020,50,female,NJ
09/10/2020,55,male,NJ
09/20/2020,44,male,NJ
10/04/2020,48,male,NJ
10/06/2020,46,male,NJ
10/08/2020,46,male,NJ
10/22/2020,62,male,NJ
10/26/2020,1,female,NJ
11/04/2020,44,male,NJ
11/11/2020,61,male,NJ
11/16/20,77,male,NJ
11/19/2020,72,male,NJ
11/21/2020,64,female,NJ
11/28/2020,50,male,NJ
12/06/2020,65,male,NJ
12/06/2020,67,male,NJ
12/08/2020,79,female,NJ
12/10/2020,50,male,NJ
12/12/2020,,male,NJ
12/12/2020,49,male,NJ
12/21/2020,46,female,NJ
12/21/2020,78,male,NJ
12/24/2020,74,male,NJ
12/29/2020,59,male,NJ
12/31/2020,50,female,NJ
12/31/2020,71,male,NJ
12/31/2020,64,male,NJ
12/31/20,64,male,NJ
1/19/21,,,NJ
1/21/21,63,male,NJ
2/20/21,45,female,NJ
03/04/2020,29,male,NM
03/04/2020,24,male,NM
03/27/2020,45,male,NM
04/13/2020,61,female,NM
04/14/2020,50,male,NM
05/06/2020,49,male,NM
05/12/2020,49,male,NM
05/16/2020,53,female,NM
05/27/2020,49,female,NM
05/28/2020,37,male,NM
06/03/2020,62,female,NM
06/11/2020,26,male,NM
06/12/2020,30,male,NM
07/07/2020,38,male,NM
07/24/2020,70,female,NM
08/02/2020,46,female,NM
08/26/2020,27,male,NM
09/21/2020,,male,NM
10/08/2020,66,male,NM
11/08/2020,30,female,NM
11/13/2020,54,male,NM
11/15/2020,66,male,NM
11/18/2020,41,male,NM
11/26/2020,,male,NM
12/07/2020,55,male,NM
12/29/2020,54,male,NM
01/01/2021,65,female,NM
01/18/2020,36,male,NV
03/12/2020,25,male,NV
03/16/2020,70,male,NV
04/28/2020,58,male,NV
06/01/2020,44,male,NV
06/22/2020,54,male,NV
12/09/2020,47,male,NV
01/13/2020,40,male,NY
01/14/2020,55,male,NY
01/24/2020,30,male,NY
01/28/2020,58,male,NY
01/28/2020,47,male,NY
01/28/2020,52,male,NY
02/06/2020,61,male,NY
02/06/2020,42,male,NY
02/12/2020,26,female,NY
02/13/2020,19,male,NY
02/13/2020,19,male,NY
02/18/2020,20,male,NY
02/18/2020,52,female,NY
02/20/2020,50,male,NY
03/01/2020,23,female,NY
03/06/2020,49,male,NY
03/12/2020,54,male,NY
03/16/2020,30,male,NY
03/16/2020,40,female,NY
03/16/2020,61,female,NY
03/17/2020,50,male,NY
03/17/2020,54,male,NY
03/18/2020,69,female,NY
03/19/2020,73,male,NY
03/20/2020,38,,NY
03/22/2020,58,male,NY
03/23/2020,67,female,NY
03/23/2020,51,male,NY
03/23/2020,54,female,NY
03/23/2020,66,male,NY
03/23/2020,61,female,NY
03/24/2020,48,male,NY
03/24/2020,60,male,NY
03/25/2020,62,male,NY
03/26/2020,41,male,NY
03/26/2020,60,male,NY
03/27/2020,66,male,NY
03/27/2020,45,male,NY
03/27/2020,21,male,NY
03/27/2020,36,male,NY
03/27/2020,48,male,NY
03/28/2020,70,male,NY
03/29/2020,61,male,NY
